 TICKER, NAME, TITLE, YEAR BORN
MICEL,Mr. Manoj  Kumar,Sr. Gen. Mang. of Sales,NA
MICEL,Mr. Borapureddi  Sridhar M.Tech.,Chief Mang. of Telecom Embedded Software,1965
MICEL,Mr. N. Tamma Rao B.E.,Chief Mang. of Customer Support,NA
MICEL,Mr. T. Vikram Kumar D.E.C.E,Chief Mang.,NA
MICEL,Mr. V.  Sambaiah D.E.C.E,Chief Mang. of Wireless Communications,NA
MIDHANI,Dr. Sanjay Kumar Jha,Chairman & MD,1964
MIDHANI,Mr. Gowri Sankara Rao Naramsetti,CFO & Director,1965
MIDHANI,Mr. Paul  Antony,Company Sec. & Compliance Officer,NA
MIDHANI,Ms. Madhubala  Kalluri,Assistant Gen. Mang. of Fin. & Accounts,NA
MIDHANI,Mr. Thulasiraman  Muthukumar,Director of Production & Marketing and Director,1965
MIDHANI,Mr. Achanta Rama Krishna Rao,Gen. Mang. of Human Resource,NA
MIDHANI,Dr. Upender  Vennam,Chief Vigilance Officer,NA
MIDHANI,Mr. K. Siva Subramanian,Gen. Mang. of R&D,NA
MINDACORP,Mr. Ashok  Minda,Exec. Chairman & Group CEO,1961
MINDACORP,Mr. Vinod  Raheja,Group CFO & Group Chief Risk Officer,1968
MINDACORP,Mr. Ashim  Vohra,COO & CEO of Die-Casting Division,1964
MINDACORP,Mr. Pardeep  Mann,Company Sec. & Compliance Officer,NA
MINDACORP,Mr. Aakash  Minda,"Exec. Director of Group Fin. & Strategy, CEO of Plastics & Interior and Exec. Director",1989
MINDACORP,Mr. Naresh Kumar Modi,Exec. Director,1966
MINDACORP,Mr. D.  Suresh,Group CTO & CEO of Spark Minda Technical Centre,1972
MINDACORP,Mr. Bikash  Dugar,Lead of Investor Relations,NA
MINDACORP,Ms. Subhalaxmi  Das,Group Head of Corp. Communication & Press Release,NA
MINDACORP,Mr. Neeraj  Mahajan,Group Chief Marketing Officer,NA
MINDTECK,Mr. Anand  Balakrishnan,"CEO, MD & Additional Director",1974
MINDTECK,Mr. Ramachandra S. Magadi M.S.,Chief Financial Officer,1979
MINDTECK,Mr. Shivarama S. Adiga,"Chief Compliance Officer, VP of Legal & Company Sec.",1958
MINDTECK,Mr. K.  Pradeep,VP of HR,NA
MINDTECK,Mr. Harish  Nair,Sr. VP of APAC & IMEA Sales -  UK & Europe,1974
MINDTECK,Jigar Prabhudas Vasani,Sr. Regional Director-Sales,NA
MINDTECK,Debabrata  Guria,Head of Cloud Solutions,NA
MINDTECK,Mr. Jacob  Pillay,Sr. VP of Sales - US,NA
MINDTECK,Mr. Satish  Kumar,Practice Medical Devices & Analytical Instruments,NA
MINDTECK,Ms. Manju  Reddy,"Practice Head of Electronics Design Services, IoT Devices & Smart Energy",NA
MIRCELECTR,Mr. Kaval G. Mirchandani,Pres & Whole Time Director,1975
MIRCELECTR,Mr. Vijay Jaikrishin Mansukhani,"Founder, MD & Director",1949
MIRCELECTR,Mr. Deepak  Sarawagi,Head of Accounts & Costing,NA
MIRCELECTR,Mr. Lokesh  Sikka,"CHRO, VP of HR & Admin. and Whole Time Director",1984
MIRCELECTR,Mr. Prasad  Oak,"Head of Legal, Corp. Affairs, Company Sec. & Compliance Officer",NA
MIRCELECTR,Mr. Shirish  Suvagia,Chief Financial Officer,NA
MIRCELECTR,Mr. Pratyush  Chinmoy,Assistant Gen. Mang. of Marketing,NA
MIRCELECTR,Mr. Subrat  Nayak,VP of Strategy,NA
MIRZAINT,Mr. Rashid Ahmed Mirza,"Chairman, MD & CEO",1956
MIRZAINT,Mr. Narendra Prasad Upadhyaya,Whole-Time Director,1949
MIRZAINT,Mr. Tauseef Ahmad Mirza Dip,Whole-Time Director,1969
MIRZAINT,Mr. Shahid Ahmad Mirza,Whole-Time Director,1957
MIRZAINT,Mr. Tasneef Ahmad Mirza,Whole-Time Director,1972
MIRZAINT,Mr. Shuja  Mirza,Whole-time Director,1981
MIRZAINT,Mr. Vadakke Elukkalyil Thomas Cherian,Chief Financial Officer,NA
MIRZAINT,Mr. Abhinav  Jain,Assistant Gen. Mang. of Accounts,NA
MIRZAINT,Ms. Harshita  Nagar,Company Sec. & Compliance Officer,NA
MIRZAINT,Mr. Faraz  Mirza,Pres of Production,NA
MITCON,Mr. Anand Suryakant Chalwade,MD & Director,1973
MITCON,Mr. Ram D. Mapari,Chief Financial Officer,1965
MITCON,Mr. Harshad  Joshi,Chief Operating Officer,1967
MITCON,Ms. Ankita  Agarwal,Company Sec. & Compliance Officer,NA
MITCON,Mr. Chandrashekhar  Bhosale,Sr. VP of Training & Entrepreneurship Division,1961
MITCON,Dr. Sandeep  Jadhav,Sr. VP,NA
MITCON,Mr. Pankaj  Deshmukh,Sr. VP,1974
MITCON,Mr. N. Ashok Kumar,Sr. VP,1983
MITCON,Dr. Atul  Ayare,VP of Climate Change & Sustainability,1970
MITCON,Mr. Nalin  Shah,Sr. VP,1977
MITTAL,Mr. Brijeshkumar Jagdishkumar Mittal,Exec. Chairman & MD,1959
MITTAL,Mr. Pratik Brijeshkumar Mittal,CFO & Exec. Director,1989
MITTAL,Ms. Jalpa Shivshankar Purohit,Company Sec. & Compliance Officer,NA
MMFL,Mr. Venkatramanan  Krishnan,Joint MD & Exec. Director,1969
MMFL,Mr. Vidyashankar  Krishnan,Vice Chairman & MD,1965
MMFL,Mr. R.  Venkatakrishnan,Chief Financial Officer,NA
MMFL,Ms. J.  Sumathi,Compliance Officer & Company Sec.,NA
MMFL,Krishnakumar  Raman,Pres of Operations,NA
MMFL,K.  Srinivasan,Head of HR,NA
MMFL,Mr. Nagarajan  Ramnath,Pres of Commercial,NA
MMFL,Mr. K.  Muthuveeran,Head of Plant1 & Sr. Mang.,NA
MMFL,M R Santhanam,Head of Purchase,NA
MMP,Mr. Arun Raghuvirraj Bhandari,Chairman & Managing Director,1955
MMP,Mr. Sharad Mohanlal Khandelwal,Chief Financial Officer,NA
MMP,Mr. Rakesh Moreshwar Kanzode,Whole-time Company Sec. & Compliance Officer,NA
MMP,Mr. Lalit Ranjeet Raj Bhandari,Whole-Time Director,1956
MMP,Mr. Tenneti Narasimham Murthy,Whole-Time Director,1968
MMP,Mr. Surendra Singh Rathore,Works Mang.,NA
MMTC,Mr. Kapil Kumar Gupta,"Director of Fin. & Accounts, CFO and Whole Time Director",1969
MMTC,Mr. Janardhanan Ravi Shanker,Director of Marketing & Exec. Director,1965
MMTC,Mr. Rajiv Ranjan Sinha,Director of Personnel & Whole Time Director,1964
MMTC,Mr. Hardeep  Singh,Chairman & MD,1965
MMTC,B. N. Dash,Chief Gen. Mang. of Fin. & Accounts,NA
MMTC,MK  Mishra,Gen. Mang. of Estate & Admin.,NA
MMTC,Mr. Ajay Kumar Misra,Compliance Officer,NA
MMTC,Anita  Guptrishi,Gen. Mang. of Corp. Communication,NA
MMTC,Mr. Sanjay  Kaul,Chief Gen. Mang. of Personnel,NA
MMTC,Mr. Ravi  Kishore,Chief Gen. Mang. of Precious Metals,NA
MODIRUBBER,Mr. Alok Kumar Modi,MD & Exec. Director,1966
MODIRUBBER,Mr. Kamal  Gupta,Chief Fin. Officer,NA
MODIRUBBER,Mr. Sanjeev Kumar Bajpai,Head of Legal & Company Sec.,NA
MODIRUBBER,Ms. Piya  Modi,Whole-Time Director,1991
MODISONLTD,Mr. Girdhari Lal Modi,MD & Exec. Director,1941
MODISONLTD,Mr. Rajkumar Mohanlal Modi,Joint MD & Whole-Time Director,1965
MODISONLTD,Mr. Kumar Jay Modi,Whole Time Director,1978
MODISONLTD,Mr. Manish Kumar Srivastava,Joint MD & Non-Independent Exec. Director,1973
MODISONLTD,Mr. Ramesh Mangilal Kothari,Chief Financial Officer,NA
MODISONLTD,Ms. Manika  Arora,Company Sec. & Compliance Officer,NA
MOHITIND,Mr. Narayan Sitaram Saboo,Exec. Chairman & MD,1961
MOHITIND,Mr. Manish Narayan Saboo,CFO & Exec. Director,1984
MOHITIND,Ms. Mittal Narendrabhai Shah,Company Sec. & Compliance Officer,NA
MOHITIND,Mr. Naresh Sitaram Saboo,Exec. Director,1973
MOHITIND,Mallikarjun B. Pattanshetty,Tech. Mang.,1968
MOHITIND,Mr. Rajesh D. Panghal,Marketing Mang.,1968
MOHITIND,Ketan  Donda,HR Mang.,1993
MOHOTAIND,Mr. Vinod Kumar Ranchhoddas Mohota,Chairman & MD,1961
MOHOTAIND,Mr. Mukesh B. Mahajan,Chief Financial Officer,1968
MOHOTAIND,Mr. Vinay Kumar Ranchhoddas Mohota,Whole-Time Director,1967
MOHOTAIND,Mr. Pradip Wasudeorao Harne,Whole Time Director,1968
MOHOTAIND,Ramanuj  Yadav,Pres,1949
MOHOTAIND,Rakesh Rajan Singh,Sr. VP of Works,1967
MOHOTAIND,Pankaj  Tibrewal,VP of Export,1969
MOHOTAIND,Mahendrakumar  Mohota,VP of Corp.,1950
MOHOTAIND,Jeevanlal  Binnani,VP of Commercial,1947
MOHOTAIND,Amarnath  Dheer,VP of Production,1963
MOIL,Ms. Usha  Singh,"Chairperson, MD, Director of HR & Exec. Director",1966
MOIL,Mr. Rakesh  Tumane,"Director of Fin., CFO & Director",1970
MOIL,Mr. P. V. V. Patnaik,"Director of Production & Planning, Director of Commercial and Director",1963
MOIL,Mr. Mirza Mohamtnad Abdulla,Director of Production & Planning and Director,NA
MOIL,Mr. C. B. Atulkar,Exec. Director of Technical,NA
MOIL,Ms. Preeti A. Joshi,Deputy Gen. Mang. of Legal,NA
MOIL,Mr. R. P. Patil,Gen. Mang. of Marketing,NA
MOIL,Mr. D. R. Raipure,Chief of Civil,NA
MOIL,Mr. G. S. Bhattacharya,Chief of Civil,NA
MOIL,Mr. Pradeep  Kamle,Chief Vigilance Officer,NA
MOKSH,Mr. Amrit Jawanmalji Shah,Chairman & MD,1972
MOKSH,Mr. Purvesh Amrit Shah,Chief Financial Officer,1997
MOKSH,Mr. Jawanmal Moolchand Shah,Whole-Time Director,1943
MOKSH,Ms. Charmy Harish Variya,Company Sec. & Compliance Officer,1990
MOL,Mr. Jayantilal Meghjibhai Patel,Exec. Chairman,1952
MOL,Mr. Ankit Natwarlal Patel,Chief Exec. Officer,1985
MOL,Mr. Gurjant Singh Chahal CA,Chief Financial Officer,NA
MOL,Mr. Jayesh R. Patel,Company Sec. & Compliance Officer,NA
MOL,Mr. Ashishbhai Natwarlal Soparkar,MD & Director,1952
MOL,Mr. Rameshbhai Meghjibhai Patel B.A.,Exec. Director,1956
MOL,Mr. Anandbhai Ishwarbhai Patel,Exec. Director,1962
MOL,Mr. Kamlesh D. Mehta,Company Sec.,NA
MOL,Mr. Natwarlal Meghjibhai Patel,MD & Director,1953
MOL,Mr. Darshan Anandbhai Patel,Chief Operating Officer (Pigments) MOL,1987
MOLDTECH,Mr. Lakshmana Rao Janumahanti,Chairman & MD,1959
MOLDTECH,Mr. Satya Kishore Nadikatla,Chief Financial Officer,NA
MOLDTECH,Ms. Manipatruni Swati Patnaik,Company Sec. & Compliance Officer,NA
MOLDTECH,Ms. Sudha Rani Janumahanti,Whole Time Director,1965
MOLDTECH,G.  Pradeep,Exec. VP,1980
MOLDTECH,Kishore  Nellutla,Sr. VP of Bus. Devel. & Delivery - Mechanical,1970
MOLDTECH,C. H. Rajeev,Assistant Gen. Mang. of HR,NA
MOLDTECH,Mr. K. V. V. Prasad Raju,Pres & COO of Atlanta Office,NA
MOLDTKPAC,Mr. Lakshmana Rao Janumahanti,Chairman & MD,1959
MOLDTKPAC,Ms. A. Seshu Kumari,CFO & Fin. Controller,1960
MOLDTKPAC,Ms. Kavya  Sarraju,Chief Mang. of Marketing,1988
MOLDTKPAC,Mr. Subramanyam  Adivishnu,Deputy MD & Exec. Director,1954
MOLDTKPAC,Mr. Venkateswara Rao Pattabhi,Deputy MD & Exec. Director,1957
MOLDTKPAC,Mr. Srinivas  Madireddy Rao,Whole-time Director,1966
MOLDTKPAC,Mr. J. Rana Pratap,Sr. VP of Corp.,1987
MOLDTKPAC,Mr. A. Durga Sundeep,Sr. VP of Operations & Fin.,1987
MOLDTKPAC,Mr. Tata Sai Baba,Gen. Mang. of Operations,NA
MOLDTKPAC,Mr. Subhojeet  Bhattachaljee,Company Sec. & Compliance Officer,NA
MONARCH,Ms. Manju Suresh Bafna B.Sc.,Chairman,1963
MONARCH,Mr. Gaurav  Bhandari,Chief Exec. Officer,1981
MONARCH,Mr. Vaibhav Jayantilal Shah B.Sc.,MD & Non-Independent Exec. Director,1972
MONARCH,Mr. Bankim Jayantilal Shah B.Com.,Chief Operating Officer,1974
MONARCH,Mr. Ashok Daulatraj Bafna B.Com.,Whole Time Director,1972
MONARCH,Mr. J.  Gopalakrishnan,Pres and National Head of Sales,1963
MONARCH,Ms. Hetvi  Gandhi,Chief Financial Officer,NA
MONARCH,Ms. Rupali  Verma,Company Sec. & Compliance Officer,NA
MONARCH,Ms. Pooja  Ahuja,Investment Analyst,NA
MONTECARLO,Mr. Jawahar Lal Oswal B.Com.,Chairman & MD,1943
MONTECARLO,Mr. Raj Kapoor Sharma,Chief Financial Officer,NA
MONTECARLO,Mr. Ankur  Gauba,Company Sec. & Compliance Officer,1988
MONTECARLO,Mr. Sandeep  Jain,Exec. Director,1971
MONTECARLO,Ms. Monica  Oswal,Exec. Director,1972
MONTECARLO,Ms. Ruchika  Oswal,Exec. Director,1972
MONTECARLO,Mr. Rishabh  Oswal,Pres of Commercial & Exec. Director,1992
MONTECARLO,Mr. Devinderjeet  Singh,Vice-Pres of Operations,1974
MONTECARLO,Mr. Sumit  Agrawal,Head of Production (Non-Woolen),1978
MONTECARLO,Mr. Manish  Chopra,Head of Production (Non-Woolen),1978
MORARJEE,Mr. Amresh  Narayan,CEO & Whole Time Director,NA
MORARJEE,"Mr. Harshvardhan Ashok Piramal B.Sc., MBA",Exec. Vice Chairman,1973
MORARJEE,Mr. Naveen Kumar Dadi,Chief Financial Officer,NA
MORARJEE,Ms. Nishthi Haresh Dharmani,Company Sec. & Compliance Officer,NA
MORARJEE,Mr. R. K. Bhatnagar,Pres of Shirtings Fabric Division,1952
MORARJEE,Mr. Pradeep  Modi,Exec.,NA
MORARJEE,Ms. Rita  Batra,Exec.,NA
MOREPENLAB,"Mr. Sushil  Suri B.Sc., F.C.A., FCA",Chairman & MD,1964
MOREPENLAB,Mr. Sanjay  Suri,Whole-Time Director,1968
MOREPENLAB,Mr. Ajay Kumar Sharma,Chief Financial Officer,1967
MOREPENLAB,Mr. Rajiv  Jain,Assistant VP of Fin. & Accounts,NA
MOREPENLAB,Mr. Sumit  Bhatnagar,Gen. Mang. of Fin. & Accounts (Corp.),NA
MOREPENLAB,Ms. Sunita  Suri,Mang. of Admin.,1994
MOREPENLAB,Mr. Vipul Kumar Srivastava,Company Sec. & Compliance Officer,1985
MOREPENLAB,Mr. Shantunu  Tuli,Sales Head of Home Health & Diagnostics Bus.,1966
MOREPENLAB,Mr. Anubhav  Suri,Head of Medipath Division,1987
MOREPENLAB,Dr. V. M. Kaul,Head - API Sourcing,NA
MOTHERSON,Mr. Pankaj K. Mital,COO & Whole-Time Director,1966
MOTHERSON,Mr. Kunal  Malani,Pres & CFO,1978
MOTHERSON,Mr. Alok  Goel,"Company Sec., Compliance Officer & VP of Legal",1972
MOTHERSON,Mr. Rakesh  Satwah,Managing Director of Kyungshin Industrial Motherson Limited (KIML),NA
MOTHERSON,Mr. Sanjeev  Ahuja,Chief Representative of Motherson Sumi Systems Limited - Singapore,NA
MOTHERSON,Mr. Deepak  Tyagi,Chief Exec. Officer of MSSL Ireland Pvt Limited - IRELAND,1966
MOTHERSON,Manjul M. Kulshrestha,Pres of Anest Iwata Motherson Limited,NA
MOTHERSON,Mr. N.  Ramanathan,Pres of Schefenacker Motherson Ltd,NA
MOTHERSON,Mr. P. K. Acharya,Exec. Officer of Motherson Advance Polymers Limited (MAP),NA
MOTHERSON,Mr. Vivek  Avasthi,Exec. Officer,1962
MOTILALOFS,Mr. Raamdeo  Agrawal,Co-Founder & Non-Exec. Chairman,1956
MOTILALOFS,Mr. Motilal Gopilal Oswal,"Co-Founder, CEO, MD & Director",1962
MOTILALOFS,Mr. Ajay Kumar Menon,CEO of Broking & Distribution Bus. and Whole-time Director,1974
MOTILALOFS,Mr. Rajat  Rajgarhia,CEO of Institutional Equities Bus. & Whole-time Director,1975
MOTILALOFS,Mr. Shalibhadra  Shah,Chief Financial Officer,NA
MOTILALOFS,Mr. Sudhir  Dhar,Group Head of HR & Admin.,NA
MOTILALOFS,Mr. Kailash Chunnilal Purohit,Company Sec. & Compliance Officer,NA
MOTILALOFS,Rohini  Kute,Head of Corp. Communication,NA
MOTILALOFS,Mr. Ramnik  Chhabra,Group Head of Marketing,NA
MOTILALOFS,Mr. Karun  Marwah,Head of International Bus. and Director,NA
MOTOGENFIN,"Mr. Rajiv  Gupta B.E. (IIT, Delhi)","Chairman, MD & CEO",1946
MOTOGENFIN,Mr. Maharaj Krishna Madan,"VP, CFO, Company Sec. & Compliance Officer",1944
MOTOGENFIN,Mr. Arun  Mitter,Whole Time Director,1962
MOTOGENFIN,Ms. Arti  Gupta,Joint MD & Director,1953
MPHASIS,Mr. Nitin Omprakash Rakesh,"CEO, MD & Director",1971
MPHASIS,Mr. Manish  Dugar,Chief Financial Officer,1973
MPHASIS,Mr. Eric G. Winston,"Exec. VP, Gen. Counsel and Chief Ethics & Compliance Officer",NA
MPHASIS,Ms. Veda  Iyer,"Global Chief Marketing Officer, Head Hyperscalers & Strategic Partnerships and Head of Sales? APAC",NA
MPHASIS,Mr. Srikanth  Karra,Chief Human Resource Officer,1964
MPHASIS,Mr. R.  Elango,Pres ?North America-New Clients Acquisition,NA
MPHASIS,Mr. Sudhir  Mathur,Sr. VP and Head of Bx & PE Channel,NA
MPHASIS,Dr. Jai  Ganesh,Head of Mphasis Next Labs and VP,NA
MPHASIS,Mr. Guru  Grewal,Head of Europe,NA
MPHASIS,Dr. Meenu  Bhambhani,Head of Corp. Social Responsibility,NA
MPSLTD,Mr. Rahul  Arora,"MD, CEO & Chairman",1985
MPSLTD,Mr. Sunit  Malhotra,"CFO, Company Sec. & Compliance Officer",NA
MPSLTD,Mr. Vijendra Narendra Kumar,Chief Risk Officer & Chief Technology Officer,NA
MPSLTD,Ms. Yamini  Arora,Chief Marketing Officer,NA
MPSLTD,Mr. Rajesh  Pankaj,Sr. VP of Learning Solutions,NA
MPSLTD,Mr. Christian  Mutzner,Chief Operating Officer of MPS Europe,NA
MPSLTD,Evgenyia  Grebenyuk,Head of Marketing,NA
MPSLTD,Mr. John  Doherty,SVP of Transformation & HighWire,NA
MPSLTD,Ms. Anna  Kuehl,SVP of Growth & MPS Interactive,NA
MPSLTD,Mr. Sukhwant  Singh,Chief Delivery Officer,NA
MRF,Mr. K. M. Vinoo Mammen,Chairman & MD,1949
MRF,Mr. Arun  Mammen,MD & Vice Chairman,1966
MRF,Mr. Rahul Mammen Mappillai,Managing Director,1978
MRF,Mr. Samir Thariyan Mappillai,Whole-Time Director,1982
MRF,Mr. Varun  Mammen,Whole-Time Director,1983
MRF,Mr. Madhu P. Nainan,VP of Fin.,1968
MRF,"Mr. S. Dhanvanth Kumar A.C.S., B.Com., M.B.A.",Company Sec. & Compliance Officer,NA
MRF,Mr. Raman  Kumar M.Sc.,VP of Sales,1949
MRF,Mr. P. J. Xavier B.Tech.(Mech.),Exec. VP of R & D,1950
MRF,Mr. P. S. Subbarayalu B.E.,Sr. Gen. Mang. Special Projects,1941
MRO-TEK,Mr. Aniruddha Bhanuprasad Mehta,Chairman & MD,1961
MRO-TEK,Mr. -  Srivathsa,Chief Financial Officer,NA
MRO-TEK,Mr. C. S. Krishnadas,Chief Operating Officer,NA
MRO-TEK,Ms. Shivaleela Reddy Pochana,Company Sec. & Compliance Officer,NA
MRO-TEK,Mr. J.  Johnson,VP of Marketing,NA
MRPL,Mr. Venkatesh Madhava Rao,"MD, CEO & Exec. Director",1965
MRPL,Mr. Sanjay  Varma,Director of Refinery & Whole Time Director,1964
MRPL,Mr. Ravi S. Prasad,Chief Financial Officer,NA
MRPL,Mr. K. B. Shyam Kumar,Company Sec. & Compliance Officer,NA
MRPL,Mr. Vijay  Bhatnagar,Group Gen. Mang. of Markrting & BD,NA
MRPL,Mr. Rajeev  Kushwah ITS,Chief Vigilance Officer,NA
MRPL,Puneet  Jain,Deputy Company Sec.,NA
MSPL,Mr. Saket  Agrawal,MD & Exec. Director,1980
MSPL,Mr. Kamal Kumar Jain,Chief Financial Officer,NA
MSPL,Ms. Shreya  Kar,Compliance Officer & Company Sec.,NA
MSPL,Mr. Dhananjay Uchit Singh,Director of Works & Non-Independent Exec. Director,NA
MSPL,Mr. George  Thomas,Chief Human Resource Officer,NA
MSPL,Mr. Sambeet  Das,VP of Marketing & Sales,NA
MSPL,Mr. Amit  Agarwal,Chief Risk Officer & VP of Fin.,NA
MSPL,Mr. Birendra Kumar Singh,Pres of Works & Power Projects,NA
MSPL,Mr. Manish  Seth,Pres of Commercial & Pellet,NA
MSTCLTD,Mr. Surinder Kumar Gupta,Chairman & MD,NA
MSTCLTD,Mr. Subrata  Sarkar,"CFO, Director of Fin. & Whole Time Director",1970
MSTCLTD,Mr. Ajay Kumar Rai,Company Sec. & Compliance Officer,1975
MSTCLTD,Ms. Bhanu  Kumar,Director of Commercial & Whole Time Director,1967
MSTCLTD,Mr. Suchit Kumar Barnwal,Gen. Mang. of Fin. & Accounts,NA
MSTCLTD,Ms. Amita  Saha,Deputy Ggeneral Mang. of Personnel & Admin.,NA
MSTCLTD,Mr. Surya  Kant,"GM of Corp. Planning, Corp. Communications & Official Language",NA
MSTCLTD,Mr. Suresh  Madhavan,Chief Vigilance Officer,NA
MSTCLTD,Mr. Amitava  Sinha,Deputy Gen. Mang. and Sec. to Chairman & Managing Director,NA
MSUMI,Mr. Anurag  Gahlot,COO & Whole Time Director,NA
MSUMI,Mr. Gaya Nand Gauba,Chief Financial Officer,1961
MSUMI,Ms. Pooja  Mehra,Company Sec.,1977
MTARTECH,Mr. Parvat Srinivas Reddy,MD & Director,1965
MTARTECH,Mr. Gunneswara Rao Pusarla,Chief Financial Officer,1970
MTARTECH,Mr. Devesh Dhar Dwivedi,Chief Operating Officer,1981
MTARTECH,Mr. Shubham Sunil Bagadia,Compliance Officer & Company Sec.,NA
MTARTECH,Mr. Pusparaj  Sathpathy,VP of HR,1975
MTARTECH,Mr. Akepati Praveen Kumar Reddy,Whole Time Director,1967
MTARTECH,Mr. M. Anushman Reddy,VP & Whole Time Director,1992
MTARTECH,K. Sreeramulu Reddy,Sr. VP of Quality,NA
MTARTECH,Tata  Madhusudan,Head SCM,1967
MTARTECH,N.  Mondaiah,Sr. VP of Civil Nuclear Power & Products,NA
MTEDUCARE,Mr. Parag Ola Ralph,Whole Time Director,1975
MTEDUCARE,Mr. Ravindra  Mishra,Company Sec. & Compliance Officer,NA
MTEDUCARE,Mr. Nirav  Parekh,Chief Financial Officer,NA
MTEDUCARE,Mr. Sumit  Soni,Sr. Mang. of Accounts & Fin.,1994
MTEDUCARE,Mr. Narendra  Sannabhadti,Joint VP of Marketing Dept,1983
MTEDUCARE,Mr. Biju  Purushothaman,Assistant VP of Human Resource,1986
MTEDUCARE,Mr. Mahtab  Khan,Head of CSR,1967
MTEDUCARE,Mahesh Bhaskar Wagh,Head of Govt Projects,1979
MTNL,Mr. Pravin Kumar Purwar,Exec. Chairman & MD,NA
MTNL,Mr. Suhru Ram Sayal,Company Sec. & Compliance Officer,1963
MTNL,Mr. Arvind  Vadnerkar,Exec. Director & Director of HR & EB,NA
MTNL,Mr. Rajiv  Kumar,Director of Fin.,NA
MTNL,Mr. V.  Ramesh,Director of Technical & Director,NA
MTNL,Mr. Sharat  Chand,COO of Delhi & DGM (EB),NA
MTNL,Mr. Surender  Mehra,Chief Vigilance Officer,NA
MUKANDLTD,"Mr. Nirajkumar Ramkrishnaji Bajaj B.Com., MBA",Chairman & MD,1954
MUKANDLTD,Mr. Arvind Madhav Kulkarni,"CEO, Pres & Director",1951
MUKANDLTD,Mr. Dhanesh K. Goradia,Chief Financial Officer,NA
MUKANDLTD,Mr. Rajendra  Sawant,"Chief of Legal, Company Sec. & Compliance Officer",NA
MUKANDLTD,Mr. V. M. Mashruwala,Advisor for Marketing - Steel Division,1960
MUKANDLTD,Mr. Gurnam  Singh,Chief Exec. of Industrial Machinery Division,NA
MUKANDLTD,Atluri V. Ratnaprasad,Chief Exec. Officer of Steel Plant- Ginigera,NA
MUKANDLTD,S. V Panse,"Chief of Commercial of Stainless Steel Plant, Thane",NA
MUKTAARTS,Mr. Subhash Krishandayal Ghai,Exec. Chairman,1943
MUKTAARTS,Mr. Rahul V. Puri,MD & Exec. Director,1977
MUKTAARTS,Mr. Prabuddha Das Gupta,Group Chief Financial Officer,1967
MUKTAARTS,Mr. Prem  Taparia,Gen. Mang. of Fin. & Accounts,1979
MUKTAARTS,Mr. Siraj Akhtar Farooqui,COO of Production & Studio,1954
MUKTAARTS,Mr. Sanjay  Ghai,Chief Operating Officer of Mukta Movies Distributors,1966
MUKTAARTS,Rekha  Misra,VP of Projects & Admin.,1952
MUKTAARTS,Ms. Hemal  Pankhania,Whole-time Company Sec. & Compliance Officer,NA
MUKTAARTS,Ms. Saumya  Dixit,Group Head of HR,NA
MUKTAARTS,Mr. Raju  Farooqui,Head of Production,NA
MUNJALAU,Mr. Sudhir Kumar S. Munjal B.A.,Chairman & MD,1946
MUNJALAU,Mr. Brham Prakash Yadav,Chief Financial Officer,1969
MUNJALAU,Mr. Rakesh  Johari,Compliance Officer & Company Sec.,NA
MUNJALAU,Ms. Anju Sudhir Munjal B.A.,Whole-Time Director,1949
MUNJALAU,Mr. Anuj  Munjal MBA,Whole-Time Director,1974
MUNJALSHOW,Mr. Yogesh Chander Munjal,Chairman & MD,1940
MUNJALSHOW,Mr. Yasuhiro  Ashiki,Joint MD & Additional Exec. Director,1970
MUNJALSHOW,Mr. Pankaj B. Gupta,VP & CFO,1973
MUNJALSHOW,Ms. Neha  Bansal,Company Sec. & Compliance Officer,NA
MUNJALSHOW,Sanjiv  Rahi,VP,1968
MUNJALSHOW,Mr. R. K. Arora,Head of Personnel & Admin.,NA
MUNJALSHOW,Mr. Devesh  Gupta,Sr. Divisional Mang.,NA
MURUDCERA,Mr. Satish Rama Shetty,MD & Chairman,1962
MURUDCERA,Mr. Karan Satish Shetty,Whole Time Director,1993
MURUDCERA,Mr. Narayan Manjunath Hegde,VP of Fin. & CFO,NA
MURUDCERA,Mr. Ashok  Kumar,Company Sec. & Compliance Officer,NA
MURUDCERA,Mahantesh A. Mukare,Gen. Mang. of Marketing,NA
MURUDCERA,Mukul  Agrawal,Exec.,NA
MUTHOOTCAP,Mr. George Thomas Muthoot BCom,MD & Exec. Director,1962
MUTHOOTCAP,Mr. Madhu  Alexiouse,Chief Operating Officer,1972
MUTHOOTCAP,Mr. R.  Balakrishnan,Exec. VP,1965
MUTHOOTCAP,Mr. T.  Vijayan,VP of IT & Operations,1974
MUTHOOTCAP,Mr. Ramandeep Singh Gill,Chief Financial Officer,NA
MUTHOOTCAP,Ms. Deepa  G.,Secretarial Sr. Officer & Compliance Officer,NA
MUTHOOTCAP,Mr. Sheeraj  Khan,Head of Human Capital Management & Devel.,NA
MUTHOOTCAP,Ms. Umadevi Pazhoor Unnikrishnan,Head of Risk,NA
MUTHOOTFIN,Mr. George Jacob Muthoot,Chairman,1952
MUTHOOTFIN,Mr. George Alexander Muthoot FCA,MD & Whole Time Director,1955
MUTHOOTFIN,Mr. George Muthoot Alexander Jr.,Deputy MD & Whole Time Director,1983
MUTHOOTFIN,Mr. Alexander George Muthoot,Whole Time Director,1980
