 TICKER, NAME, TITLE, YEAR BORN
QTRX,Mr. Michael A. Doyle,CFO & Treasurer,1956
QTRX,Mr. Bruce J. Bal,"VP of Operations, Service & Quality",1959
QTRX,Mr. Daniel  Pikora,Chief Operating Officer,1975
QTRX,Dr. David C. Duffy Ph.D.,Sr. VP of R&D and CTO,1971
QTRX,David  Panzerella,VP of Sales,NA
QTRX,Dr. Mark T. Roskey Ph.D.,Sr. VP of Strategic Partnerships,1960
QTRX,Ms. Mary Ellen Cortizas,VP of Laboratory Services & CRO,NA
CHUY,Mr. Steven J. Hislop,"Chairman, Pres & CEO",1960
CHUY,Mr. Jon W. Howie CPA,"VP, CFO & Director",1968
CHUY,Mr. John  Mountford,Chief Operating Officer,1962
CHUY,Tim  Larson,"VP, Gen. Counsel & Sec.",NA
CHUY,Marcia  Williams,VP of HR,NA
CHUY,Ms. Susan  Kittrell,Controller,NA
VINP,Mr. Alessandro  Monteiro Morgado Horta CFA,CEO & Director,1970
VINP,Mr. Sergio  Passos Ribeiro,COO & CFO,1976
VINP,Mr. Bruno Augusto Sacchi Zaremba,Chairman of Private Equity Group & Head of Investor Relations,1977
VINP,Anna Luiza de Castro Santos,Investor Relations Mang.,NA
MYPS,Mr. Andrew S. Pascal,"Co-Founder, Chairman & CEO",1966
MYPS,Mr. Scott  Peterson,VP & CFO,1966
MYPS,Mr. Joel J. Agena,"Gen. Counsel, VP & Sec.",1963
MYPS,Mr. Paul  Mathews,Co-Founder & Exec. VP,1965
MYPS,Mr. Monty  Kerr,Founder,NA
MYPS,Mr. Chad  Hansing,Founder,NA
MYPS,Mr. Michael P. Rolnick,Founder,1968
MYPS,Ms. Stephanie  Rosol,Chief People Performance Officer,NA
MYPS,Ms. Katie  Bolich,Head of Player Experience,1969
MYPS,Mr. Yossi  Sadoun,Chief Product Officer of PLAYSTUDIOS Israel,NA
AMRS,Mr. John G. Melo,"Pres, CEO & Director",1966
AMRS,Mr. Hermanus  Kieftenbeld,CFO & Chief Admin. Officer,1966
AMRS,Mr. Eduardo  Alvarez,Chief Operating Officer,1964
AMRS,Ms. Nicole  Kelsey,Chief Legal Officer & Sec.,1967
AMRS,Ms. Elizabeth E. Dreyer CPA,Chief Accounting Officer & Corp. Controller,1962
AMRS,Mr. Peter  DeNardo,Sr. Director of Investor Relations & Corp. Communications,NA
AMRS,Ms. Christine  Ofori,Chief People Officer,NA
AMRS,Mr. Charles  Kraft,Sr. VP of Global Manufacturing & Process Devel.,NA
AMRS,Ms. Caroline  Hadfield,Pres of Aprinnova,NA
AMRS,Mr. Jim  Iacoponi,Sr. VP of Nutrition Ingredients,NA
ICPT,Mr. Jerome B. Durso,"Pres, CEO & Director",1968
ICPT,Mr. Andrew  Saik,Chief Financial Officer,1969
ICPT,Mr. Rocco  Venezia,Chief Accounting Officer & Treasurer,1976
ICPT,Mr. Jared M. Freedberg J.D.,Gen. Counsel,1968
ICPT,"Dr. M. Michelle Berrey M.D., M.P.H., MPH.",Pres of R&D and Chief Medical Officer,1967
ICPT,Mr. Nareg  Sagherian,Exec. Director of Global Investor Relations,NA
ICPT,Mr. David  Ford,Chief HR Officer,1970
ICPT,Dr. Mark  Pruzanski M.D.,"Founder, Advisor & Director",1968
ICPT,Ms. Linda M. Richardson,Exec. VP & Chief Commercial Officer,1964
ICPT,Paul  Nitschmann,Sr. VP of Regulatory Affairs,NA
BKD,Ms. Lucinda M. Baier,"Pres, CEO & Director",1965
BKD,Mr. Steven E. Swain,Exec. VP & CFO,1967
BKD,Mr. Chad C. White,"Exec. VP, Gen. Counsel & Sec.",1975
BKD,Mr. H. Todd Kaestner,Exec. VP of Corp. Devel. & Pres of CCRCs,1956
BKD,Mr. Kevin W. Bowman,Exec. VP of Community Operations,1963
BKD,Ms. Kathy Ann MacDonald,Sr. VP of Investor Relations,1964
BKD,Mr. David  Cygan,Chief Marketing Officer,NA
BKD,Ms. Jaclyn C. Pritchett,Exec. VP of HR,1985
BKD,Ms. Sara  Terry,"Sr. VP of Resident, Family Engagement & Experience",NA
BKD,Ms. Kim  Elliott,Sr. VP & Chief Nursing Officer,NA
HSC,Mr. F. Nicholas Grasberger III,"Chairman, Pres & CEO",1964
HSC,Mr. Peter Francis Minan,Sr. VP & CFO,1962
HSC,Mr. Russell C. Hochman,"Sr. VP, Gen. Counsel, Chief Compliance Officer & Corp. Sec.",1964
HSC,Mr. Russ  Mitchell,VP & COO of Harsco's Environmental Division,NA
HSC,Mr. David Scott Martin,Director of Investor Relations,NA
HSC,Mr. Jay  Cooney,Chief Marketing & Communications Officer,NA
HSC,Ms. Jennifer  Kozak,Sr. VP & Chief HR Officer,NA
HSC,Mr. Scott H. Gerson,Sr. VP & Group Pres of Harsco Industrial,1971
HSC,Mr. Dejun  Shan,Head of Beijing Office,NA
HSC,Mr. Christopher J. Stump,Chief Financial Officer of the Metals & Minerals Division,1952
NSTD,Ms. Joanna  Coles O.B.E.,Chairperson of the Board & CEO,1963
NSTD,Mr. Jonathan Jospeh Ledecky,"Pres, COO & Director",1958
NSTD,Mr. James H. R. Brady,"CFO, Sec. & Treasurer",1965
NSTC,Ms. Joanna  Coles O.B.E.,Chairperson of the Board & CEO,1963
NSTC,Mr. Jonathan Jospeh Ledecky,"Pres, COO & Director",1958
NSTC,Mr. James H. R. Brady,"CFO, Sec. & Treasurer",1965
TRC,Mr. Gregory S. Bielli,"Pres, CEO & Director",1961
TRC,Mr. Allen E. Lyda,"COO, CFO, Exec. VP, Treasurer & Assistant Sec.",1958
TRC,Mr. Robert D. Velasquez,Sr. VP of Fin. & Chief Accounting Officer,1966
TRC,Mr. Marc William Hardy,"Sr. VP, Gen. Counsel & Corp. Sec.",NA
TRC,Mr. Hugh F. McMahon IV,Exec. VP of Real Estate,1967
TRC,Mr. Barry  Zoeller,Sr. VP of Corp. Communications & Investor Relations,NA
TRC,Mr. Derek C. Abbott,Sr. VP of Real Estate,NA
TRC,Mr. Joseph N. Rentfro,Exec. VP of Real Estate,1969
TRC,Mr. Michael L. Campeau,Sr. VP of Ranch Operations,NA
TRC,Mr. Fredrick R. Irwin III,Sr. VP of Agriculture,NA
LQDT,Mr. William P. Angrick III,"Co-founder, Chairman of Directors & CEO",1968
LQDT,Mr. Jorge A. Celaya,Chief Financial Officer,1966
LQDT,Mr. Steven J. Weiskircher,Chief Technology Officer,1974
LQDT,Mr. Mark A. Shaffer,Chief Legal Officer & Corp. Sec.,1974
LQDT,Mr. John P. Daunt,Exec. VP & Chief Commercial Officer,1966
LQDT,Mr. Anthony D. Long,VP of Marketing,NA
LQDT,Ms. Novelette E. Murray,Chief HR Officer,1966
LQDT,Mr. Roger  Gravley,Sr. Advisor,1958
PFLT,Mr. Arthur Howard Penn,"Founder, Chairman & CEO",1963
PFLT,"Mr. Richard Thomas Allorto Jr., C.P.A., CPA",CFO & Treasurer,1972
PFLT,Mr. Jose A. Briones Jr.,Partner & Director,1970
PFLT,Mr. Guy Francis Talarico J.D.,Chief Compliance Officer,1955
PFLT,"Mr. P. Whitridge Williams Jr., J.D.",Partner,NA
PFLT,Mr. Thomas J. Friedmann Esq.,Sec.,NA
PFLT,Mr. Salvatore  Giannetti III,Partner,NA
CCNE,Mr. Joseph B. Bower Jr.,"Pres, CEO & Director",1964
CCNE,Mr. Tito L. Lima,"Exec. VP, CFO & Treasurer",1965
CCNE,Mr. Richard L. Greslick Jr.,"Sr. Exec. VP, COO & Director",1977
CCNE,Mr. Martin T. Griffith,Sr. EVP & Chief of Community Banking,1963
CCNE,"Mr. Michael D. Peduzzi CPA, CPA",VP & Director,1966
CCNE,Amy  Potter,VP of Marketing,NA
CCNE,Ms. Leanne D. Kassab,Sr. Exec. VP & Chief Experience Officer,1968
CCNE,Ms. Mary Ann Conaway,Exec. VP of Employee Resources,1962
CCNE,Mr. Vincent C. Turiano,Assistant Sec. & Exec. VP of Operations,1951
CCNE,Mr. Steven R. Shaffner Shilling,Exec. VP of Private Client Solutions,1971
BW,Mr. Kenneth M. Young,CEO & Chairman,1964
BW,Mr. Louis  Salamone Jr.,CFO & Chief Accounting Officer,1947
BW,Mr. Jimmy B. Morgan,Exec. VP & COO,1969
BW,Mr. John J. Dziewisz,"Exec. VP, Gen. Counsel, Corp. Sec. & Chief Compliance Officer",1966
BW,Ms. Brandy  Johnson,Chief Strategy & Technology Officer,NA
BW,Mr. Wassim  Moussaoui,Managing Director of Babcock & Wilcox Middle East Holdings,NA
BW,Mr. Gary  Cochrane,Managing Director of  European region,NA
BW,Kim  Bredahl,Sr. VP of Green Energy Unit,NA
BW,Mr. Kim  Bredhal,Sr. VP,NA
BW,Mr. Joe  Buckler,Sr. VP of Clean Energy,NA
TIPT,Mr. Michael Gene Barnes,Exec. Chairman,1967
TIPT,Mr. Jonathan  Ilany,CEO & Director,1953
TIPT,Mr. Randy S. Maultsby,Pres & Director,1974
TIPT,Ms. Sandra E. Bell,CFO & Principal Accounting Officer,1958
TIPT,"Mr. Neil Charles Rifkind Esq., J.D.","VP, Gen. Counsel & Sec.",1966
TIPT,Ms. Julia Helene Wyatt,Chief Operating Officer,1958
TIPT,Mr. Scott  McKinney,Deputy Chief Financial Officer,NA
AGX,Mr. David Hibbert Watson CPA,"CEO, Pres & Director",1975
AGX,Mr. Charles Edwin Collins IV,"Chief Exec. Officer of Gemma Power Systems, LLC",1977
AGX,Mr. Terrence  Trebilcock,"Pres of Gemma Power Systems, LLC",1971
AGX,Mr. Richard Hank Deily,"CFO, Sr. VP, Treasurer, Corp. Sec. & Corp. Controller",1954
BVH,Mr. Alan B. Levan,"Pres, Chairman & CEO",1945
BVH,Mr. Dustin  Tonkin,Exec. VP and Chief Sales & Marketing Officer,1974
BVH,"Mr. Raymond Scott Lopez CPA, CPA","Exec. VP, COO, CFO & Treasurer",1975
BVH,Mr. Chanse W. Rivera,Exec. VP & Chief Information Officer,1970
BVH,Ms. Susan J. Saturday,Exec. VP & Chief Admin. Officer,1960
BVH,Mr. Leo  Hinkley,MD & Investor Relations Officer,NA
BVH,Mr. Jorge  de la Osa,Exec. VP and Chief Legal & Compliance Officer,1970
MOFG,Mr. Len D. Devaisher,Pres & COO,1977
MOFG,Mr. Barry S. Ray,CFO & Sr. Exec. VP,1972
MOFG,Mr. James M. Cantrell,"Chief Investment Officer, Sr. Exec. VP & Treasurer",1960
MOFG,Mr. David E. Lindstrom,Exec. VP of Retail Banking,1967
MOFG,Mr. Gary L. Sims,Sr. VP & Chief Credit Officer,1963
MOFG,Mr. Charles N. Reeves,CEO & Director,1968
MOFG,Mr. John J. Ruppel,Chief Accounting Officer,1986
MOFG,Mr. Gregory W. Turner,Exec. VP of Wealth Management & Corp. Communications,1972
MOFG,Mr. Timothy M. Heth,VP & Chief HR Officer,NA
MOFG,Mr. Joe  Van Haselen,Regional Pres of Denver Area,NA
GHRS,Mr. Florian  Schonharting M.Sc. (Econ),Co-Founder & Non-Exec. Chairman,1969
GHRS,Mr. Theis  Terwey M.D.,Co-Founder & CEO,1977
GHRS,Mr. Magnus  Halle,Co-Founder & MD of Ireland,1998
GHRS,Ms. Julie  Ryan A.C.A.,VP of Fin.,1986
ASC,Mr. Anthony  Gurnee CFA,"Founder, Pres, CEO & Director",1960
ASC,Mr. Bart B. Kelleher,Chief Financial Officer,NA
ASC,Mr. Mark  Cameron,Exec. VP & COO,1966
ASC,Mr. Barry  O'Neill,Director of Accounting,NA
ASC,Suraj  Batra,Technical Mang.,NA
ASC,Ms. Aideen  O'Driscoll,VP of Corp. Services,NA
ASC,Nadia  Mather,Director of Legal,NA
ASC,Ms. Jacqueline  Kelly,Mang. of HR & Corp. Services,NA
ASC,Mr. Gernot  Ruppelt,Sr. VP & Chief Commercial Officer,1981
ASC,Ms. Holly S. Cummings,Head of Commercial (West) Americas,NA
SGMO,"Dr. Alexander D. Macrae Ch.B, M.B., MRCP, Ph.D.","CEO, Pres & Director",1963
SGMO,"Ms. Prathyusha  Duraibabu CPA, M.B.A.","Sr. VP, CFO & Principal Accounting Officer",1979
SGMO,Mr. D. Mark McClung,Exec. VP & COO,1963
SGMO,Dr. R. Andrew Ramelmeier Ph.D.,Exec. VP of Technical Operations,1962
SGMO,Dr. Jason D. Fontenot Ph.D.,Sr. VP & Chief Scientific Officer,1970
SGMO,Ms. Aron  Feingold,Head of Corp. Communications & Investor Relations Officer,NA
SGMO,Mr. Scott B. Willoughby,"Sr. VP, Gen. Counsel & Corp. Sec.",1975
SGMO,Ms. Whitney  Jones,Sr. VP & Chief People Officer,NA
SGMO,Dr. Nathalie  Dubois-Stringfellow Ph.D.,Chief Devel. Officer,NA
SGMO,Ms. Heather  Erickson,Chief of Staff,NA
AMSWA,Mr. James Clyde Edenfield,"Co-Founder, Exec. Chairman & Treasurer",1935
AMSWA,Mr. H. Allan Dow,"CEO, Pres & Director",1964
AMSWA,Mr. Vincent C. Klinges,Chief Financial Officer,1963
AMSWA,Mr. Keith  Charron,Chief Operating Officer,NA
AMSWA,Mr. Bryan L. Sell,Controller & Principal Accounting Officer,NA
AMSWA,Mr. Shawn  Reynolds,Exec. VP of Marketing,NA
AMSWA,Mr. Kevin  McInturff,Exec. VP of R&D,NA
AMSWA,Mr. Alex  Price,Sr. VP of Alliance Partners & Sales,NA
AMSWA,Mr. James R. McGuone,Corp. Sec.,1947
COOL,Mr. Marvin  Tien,Co-Chairman & CEO,1975
COOL,Ms. Jane Batzofin Mathieu,Pres,1975
COOL,Mr. Jerome J. Letter CPA,CFO & COO,1975
COOL,Mr. David  Kutcher,Chief Investment Officer,1983
COOL,Mr. Kevin  Tanaka,Director of Corp. Devel.,1991
GTX,Mr. Olivier  Rabiller,"Pres, CEO & Director",1971
GTX,Mr. Sean Ernest Deason,Sr. VP & CFO,1972
GTX,Mr. Craig  Balis,Sr. VP & CTO,1965
GTX,Mr. Jerome  Maironi,"Sr. VP, Gen. Counsel & Corp. Sec.",1966
GTX,Mr. Thierry  Mabru,Sr. VP of Integrated Supply Chain,1968
GTX,Ms. Joanne  Lau,"VP, Chief Accounting Officer & Corp. Controller",1977
GTX,Mr. Thomas  Peter,Sr. VP & Chief Digital & Information Officer,NA
GTX,Paul  Blalock,Investor Relations Officer,NA
GTX,Mr. Fabrice  Spenninck,Sr. VP and Chief HR & Communications Officer,1969
GTX,Mr. Pierre  Barthelet,Sr. VP of Marketing & Product Management,NA
SLI,Mr. Robert  Mintak,CEO & Director,1963
SLI,Dr. J. Andrew Robinson,"Pres, COO & Director",NA
SLI,Mr. Anthony  Alvaro,"Founder, Corp. Advisor & Independent Director",NA
SLI,"Ms. Kara  Norman C.M.A., CPA",CFO & Corp. Sec.,1968
SLI,Mr. Jason  Tielker,VP of Project Delivery,NA
SCU,Mr. James S. Levin,"CEO, Chief Investment Officer, Exec. MD & Director",1983
SCU,Mr. Wayne Nathan Cohen,"Pres, COO, Exec. MD & Member of the Board of Directors",1975
SCU,Ms. Dava  Ritchea,CFO & Exec. MD,1984
SCU,Mr. Herbert Alvin Pollard,Chief Accounting Officer & Exec. MD,1979
SCU,Mr. David M. Levine J.D.,"Chief Legal Officer, Exec. MD & Corp. Sec.",1968
SCU,Mr. Srinivas  Vasantharajan,Chief Information Officer & Exec. MD,NA
SCU,Ms. Julie  Siegel,"Exec. MD, Chief Admin. Officer & Deputy Chief Legal Officer",NA
SCU,Mr. Robert  Mendelson J.D.,"Exec. MD, Sr. Advisor & Chief Regulatory Counsel",NA
SCU,Mr. David  Zeiden,"Chief Compliance Officer, Chief Regulatory Counsel & Exec. MD",NA
SCU,Mr. Peter  Ard,Global Head of Human Capital & MD,NA
FMNB,Mr. Kevin J. Helmick,"Pres, CEO & Director",1972
FMNB,Mr. Alan Troy Adair,"Exec. VP, CFO, Sec. & Treasurer",1967
FMNB,Mr. Mark Joseph Wenick J.D.,Sr. VP & Chief Wealth Management Officer,1959
FMNB,Mr. Timothy F. Shaffer,Exec. VP,1962
FMNB,Mr. Michael  Matuszak,Exec. VP & COO,NA
FMNB,Mr. Bryan  Sahli,Compliance Officer & Banking Officer,NA
FMNB,Mr. Mark A. Nicastro,Sr. VP & Chief HR Officer,1971
FMNB,Mr. Daniel A. Cvercko,Sr. VP & Brokerage Mang.,NA
FMNB,Mr. Thomas R. Stocksdale,Sr. VP & Agricultural Lending Mang.,NA
FMNB,Mr. Christopher J. Smerglia,Sr. VP & Commercial Banking Team Leader,NA
ZYME,"Mr. Neil A. Klompas C.A., CPA, CA, CPA",Pres & COO,1972
ZYME,Dr. Ali  Tehrani Ph.D.,Advisor,1972
ZYME,Dr. Neil  Josephson M.D.,Chief Medical Officer,1961
ZYME,Mr. Kenneth H. Galbraith C.A.,CEO & Chairman,1963
ZYME,Dr. Christopher  Astle Ph.D.,Sr. VP & CFO,1980
ZYME,Dr. Paul  Moore Ph.D.,Chief Scientific Officer,NA
ZYME,Jack W. Spinks,Mang. of Investor Relations,NA
ZYME,"Mr. Daniel  Dex J.D., Ph.D.",VP of Legal & Corp. Sec.,NA
ZYME,Mr. Mark  Hollywood,Sr. VP of Technical & Manufacturing Operations,1970
ZYME,Dr. David  Poon Ph.D.,VP of Bus. Devel. and Alliance Management,NA
CIR,Mr. Tony S. Najjar,Pres & CEO,1961
CIR,Mr. Arjun  Sharma,CFO & Sr. VP of Bus. Devel.,1977
CIR,Ms. Jessica W. Wenzell,"SVP, Gen. Counsel, Chief People Officer & Corp. Sec.",1975
CIR,Mr. Peter V. Sattler,Chief Information Officer,NA
CIR,Mr. Alex  Maki,VP of FP&A and Investor Relations,NA
CIR,Mr. Varun Vijay Rao,Pres ? India,NA
CIR,Ms. Tanya  Dawkins,VP & Corp. Treasurer,1961
EGY,Mr. George Walter-Mitchell Maxwell,CEO & Director,1966
EGY,Mr. Ronald Y. Bain,Chief Financial Officer,1967
EGY,Mr. David A. DesAutels,Exec. VP of Corp. Devel.,1957
EGY,Mr. Thor  Pruckl,Chief Operating Officer,NA
EGY,Mr. Jason J. Doornik,Chief Accounting Officer & Controller,1970
EGY,Mr. Matthew R. Powers,Exec. VP & Gen. Counsel,1976
EGY,Ms. Julie  Ray,VP of Treasury,NA
EGY,Al  Petrie,Investor Relations Coordinator,NA
DOMO,Ms. Carine Strom Clark,Exec. Chairman,1964
DOMO,Mr. Joshua G. James,Founder,1973
DOMO,"Mr. Bruce C. Felt Jr., CPA, CPA",Chief Financial Officer,1958
DOMO,Ms. Catherine  Wong,COO & Exec. VP of Engineering,1976
DOMO,Mr. John F. Mellor,CEO & Director,1967
DOMO,Mr. Daren  Thayne,Chief Technology Officer,NA
DOMO,Mr. Peter Caldwell Lowry,VP of Investor Relations,NA
DOMO,Mr. Daniel E. Stevenson,Chief Legal Officer,NA
DOMO,Ms. Julie  Kehoe,Chief Communications Officer,NA
DOMO,Mr. Jeff  Skousen,VP of Corp. Sales,NA
BWB,Mr. Gerald John Baack,"Founder, Non Independent Exec. Chairman, CEO & Pres",1968
BWB,Mr. Jeffrey D. Shellberg,"Co-Founder, Exec. VP, Chief Credit Officer, Sec. & Non Independent Exec. Director",1963
BWB,Ms. Mary Jayne Crocker,Exec. VP & COO,1962
BWB,Mr. Joseph M. Chybowski,Chief Financial Officer,1988
BWB,Mr. Mark E. Hokanson,Chief Technology Officer,1976
BWB,Mr. Ben M. Klocke,Gen. Counsel,NA
BWB,Mr. Daniel D. Poppe,Sr. VP & Sr. Loan Officer,1948
BWB,Ms. Lisa M. Salazar,Chief Deposit Officer,1973
BWB,Mr. Tony  Ferraro,Managing Director of Commercial Lending,NA
BWB,Mr. Erik  Schwegler,Sr. VP of Commercial Real Estate,NA
SNDL,Mr. Zachary Ryan George IV,CEO & Non Independent Director,1978
SNDL,Mr. Andrew  Stordeur,Pres & COO,1980
SNDL,Mr. James  Keough,Chief Financial Officer,1964
SNDL,Mr. Greg  McDonald,VP of Sales,NA
SNDL,Mr. Ryan  Hellard,Chief Strategy Officer,1989
SNDL,Mr. Robbie  Madan,Chief Information & Digital Officer,NA
SNDL,Sophie  Pilon,Corp. Communications Mang.,NA
SNDL,Frank Luke Fallwell,Director of Corp. Devel.,NA
SNDL,Ms. Marcie Catherine Kiziak,Pres of Cannabis Retail,1980
SNDL,Mr. Taranvir  Vander,Pres of Liquor Retail,NA
HVT,Mr. Clarence H. Smith,Chairman & CEO,1951
HVT,Mr. Steven G. Burdette,Pres,1962
HVT,Mr. Richard B. Hare,Exec. VP & CFO,1967
HVT,Mr. J. Edward Clary,Exec. VP & Chief Information Officer,1961
HVT,Mr. John L. Gill,Exec. VP of Merchandising,1964
HVT,Ms. Janet E. Taylor,Sr. VP & Gen. Counsel,1962
HVT,Ms. Helen B. Bautista,Sr. VP of Marketing,1967
HVT,Mr. Kelly Allen Fladger,Sr. VP & Chief HR Officer,1970
HVT,Mr. J. Rawson Haverty Jr.,Sr. VP of Real Estate and Devel. & Director,1957
HVT,Mr. Scott T. Miles,Sr. VP of Stores,NA
MOR,Dr. Jean-Paul  Kress M.D.,"Chairman of Management Board, MD & CEO",1965
MOR,Mr. Sung H. Lee,CFO & Member of Management Board,1970
MOR,Dr. Marlies  Sproll,Special Adviser to the Chief Exec. Officer,1958
MOR,Mr. Klaus  De Wall,Head of Accounting & Tax,NA
MOR,Ms. Lara Smith Weber,"Head of Controlling, Corp. Fin. & Corp. Devel.",NA
MOR,Dr. Margit  Urban,Head of Discovery Alliances & Technologies,NA
MOR,Dr. Anja  Pomrehn,Sr. VP & Head of Investor Relations,NA
MOR,Ms. Charlotte  Lohmann,"Sr. VP of Legal, Compliance & IP and Gen. Counsel",1970
MOR,Mr. Thomas  Biegi,VP & Head of Corp. Communications,NA
MOR,Ms. Maria  Castresana,Sr. VP & Global Head of HR,NA
CCO,Mr. Scott R. Wells,"CEO, Pres & Director",1969
CCO,Mr. Christopher William Eccleshare,Exec. Vice Chairman,1956
CCO,Mr. Brian D. Coleman,Exec. VP & CFO,1966
CCO,Mr. Jason A. Dilger,Sr. VP & Chief Accounting Officer,1974
CCO,Ms. Lynn A. Feldman,"Exec. VP, Gen. Counsel & Company Sec.",1969
CCO,Mr. Steven J. Macri,Sr. VP of Corp. Fin.,1969
CCO,Ms. Eileen  McLaughlin,VP ? Investor Relations,NA
CCO,Mr. Jason D. King,Sr. VP of Corp. Communications & Marketing,NA
CCO,Mr. Philippe  Baudillon,Chief Exec. Officer of France Operations,NA
CCO,Ms. Michelle  Costa,Exec. VP & Regional Pres,NA
SENS,Dr. Timothy T. Goodnow,"Pres, CEO & Director",1962
SENS,Dr. Mukul  Jain,Chief Operating Officer,1973
SENS,Dr. Francine Ratner Kaufman M.D.,Chief Medical Officer & Director,1951
SENS,Mr. Frederick T. Sullivan,CFO & Principal Accounting Officer,1981
SENS,Mr. Kenneth L. Horton,Gen. Counsel & Corp. Devel. Advisor,1967
DGICA,Mr. Kevin Gerard Burke,"Pres, CEO & Chairman",1966
DGICA,Mr. Jeffrey Dean Miller,Exec. VP & CFO,1964
DGICA,Mr. Sanjay  Pandey,Sr. VP & Chief Information Officer,1967
DGICA,Mr. Jeffery Tim Hay,Sr. VP & Chief Underwriting Officer,1975
DGICA,Mr. Vincent Anthony Viozzi,Sr. VP & Chief Investment Officer,1974
DGICA,Mr. Robert Richard Long Jr.,Sr. VP & Gen. Counsel,1959
DGICA,Ms. Christina Marie Hoffman,Sr. VP & Chief Risk Officer,1975
DGICA,Mr. William Albert Folmar,Sr. VP,1959
DGICA,Mr. Francis Joseph Haefner Jr.,Sr. VP,1964
DGICA,Mr. Jeffrey Alan Jacobsen,Sr. VP,1954
TETC,Mr. Daniel R. Hesse,Exec. Chairman of Directors,1954
TETC,Mr. John B. Spirtos J.D.,CEO & Pres,1966
TETC,Mr. Andrew  Ancone,Chief Financial Officer,1969
TETC,Mr. Gautham  Srinivas,Chief Legal Counsel & Company Sec.,1981
TETC,Mr. Greg  Callman,Energy Chief Investment Officer,1978
BRMK,Mr. Jeffrey B. Pyatt,Interim CEO & Exec. Chairman,1959
BRMK,Mr. Kevin M. Luebbers,Interim Pres & Director,1966
BRMK,Mr. Nevin Singh Boparai,"Exec. VP, Chief Legal Officer & Sec.",1980
BRMK,Mr. Daniel  Hirsty,National Head of Asset Management & Assistant Sec.,1991
BRMK,Mr. Brian P. Ward,CEO & Director,1962
BRMK,Mr. Jonathan Ray Hermes,Chief Financial Officer,NA
BRMK,Mr. Conor  Law,Chief Accountant,NA
BRMK,Ms. Jessica  Disman,Director of Sale & Marketing and Private Capital Markets,NA
BRMK,Ms. Janet  Rockas,Director of HR,NA
BRMK,Mr. Brian  Dubin,Sr. VP of Mid-Atlantic,NA
AORT,Mr. James Patrick Mackin,"Chairman, Pres & CEO",1967
AORT,"Mr. David Ashley Lee CPA, CPA","Exec. VP, COO & CFO",1965
AORT,Ms. Jean F. Holloway Esq.,"Sr. VP, Gen. Counsel, Chief Compliance Officer & Corp. Sec.",1957
AORT,Mr. John E. Davis,Sr. VP of Global Sales & Marketing,1965
AORT,Dr. Marshall S. Stanton M.D.,Sr. VP of Clinical Research & Chief Medical Officer,1957
AORT,"Ms. Amy D. Horton CPA, CPA",VP & Chief Accounting Officer,1970
AORT,Mr. Matthew A. Getz,VP of HR,1969
AORT,Mr. Dennis B. Maier,Sr. VP of Operations,1974
AORT,Joshua  Wells,Sr. Director of Bus. Devel.,NA
NPK,Ms. Maryjo J. Cohen,"Chairman, Pres & CEO",1953
NPK,Mr. Douglas J. Frederick,"COO, VP, Sec. & Gen. Counsel",1971
NPK,Mr. Richard L. Jeffers,VP of Sales,1953
NPK,Mr. David J. Peuse,Director of Financial Reporting & Treasurer,1970
NEGG,Mr. Anthony K. Chow,CEO & Director,1965
NEGG,Mr. Fred Faching Chang,Co-Founder & Vice Chairman,1956
NEGG,Mr. Yueh-Pai  Chang,Chief Financial Officer,1968
NEGG,Mr. Jamie  Spannos,Chief Operating Officer,1978
NEGG,Mr. Yong Feng  Hou,Chief Technology Officer,1980
EGHT,Mr. Samuel C. Wilson,Interim CEO,NA
EGHT,Mr. Bryan R. Martin,Chief Technology Officer,1968
EGHT,Dr. Hunter  Middleton Ph.D.,Chief Product Officer,1967
EGHT,Kevin  Kraus,Interim CFO,NA
EGHT,Ms. Suzy  Seandel,Sr. VP & Chief Accounting Officer,NA
EGHT,Colin  Carmichael,Chief Information Officer,NA
EGHT,Ms. Victoria  Hyde-Dunn,Investor Relations,NA
EGHT,Laurence  Denny,Chief Legal Officer & Corp. Sec.,NA
EGHT,Ms. Jennifer Graham Clary,VP of Corp. Communications,NA
EGHT,Mr. Amritesh  Chaudhuri,Exec. VP & Chief Marketing Officer,NA
TRMR,Mr. Ofer  Druker,CEO & Exec. Director,1965
TRMR,Mr. Sagi  Niri CPA,CFO & Exec. Director,1971
TRMR,"Mr. Yaniv  Carmi CPA, CPA","COO, Company Sec. & Exec. Director",1981
TRMR,Mr. Steve  Sottile,Chief Revenue Officer of Unruly,NA
TRMR,Mr. Tal  Mor,Chief Technology Officer,NA
TRMR,William  Eckert,Sr. Director of Investor Relations,NA
TRMR,Ms. Amy  Rothstein,Chief Legal Officer & Head of Corp. Devel.,1975
TRMR,Ms. Emily  Barfuss,Chief Marketing Officer,NA
TRMR,Ms. Jackie  Orris,Chief People Officer,NA
TRMR,Mr. Karim  Rayes,Chief Product Officer,NA
ONL,Mr. Paul H. McDowell,"CEO, Pres & Director",1960
ONL,Mr. Gavin B. Brandon,"Exec. VP, CFO & Treasurer",1976
ONL,Mr. Gary E. Landriau,Chief Investment Officer & Exec. VP,1962
ONL,Mr. Christopher Haviland Day,COO & Exec. VP,1978
ONL,Ms. Revea Lynn Schmidt,Sr. VP & Chief Accounting Officer,NA
ONL,Mr. Paul C. Hughes,Gen. Counsel & Sec.,1967
NAAC,Mr. Gary  Quin,CEO & Director,1971
